sample_id,trial_id,timestamp,gaze_x,gaze_y,pupil_left,pupil_right,blink,fixation,saccade,validity
1429,T017,0.717,0.461,0.473,3.01,3.56,0,1,0,1
1430,T017,0.733,0.506,0.635,3.19,3.31,0,1,0,1
1431,T017,0.750,0.656,0.413,3.30,3.53,1,0,0,0
1432,T017,0.767,0.605,0.589,3.25,3.17,0,0,1,1
1433,T017,0.783,0.582,0.496,3.56,3.61,0,1,0,1
1434,T017,0.800,0.420,0.539,3.27,3.35,0,1,0,1
1435,T017,0.817,0.406,0.540,3.39,3.36,0,1,0,1
1436,T017,0.833,0.477,0.516,3.24,3.45,0,0,1,1
1437,T017,0.850,0.514,0.474,3.48,3.06,0,1,0,1
1438,T017,0.867,0.542,0.374,3.38,3.08,0,1,0,1
1439,T017,0.883,0.434,0.439,3.48,3.18,0,1,0,1
1440,T017,0.900,0.511,0.439,3.34,3.35,0,1,0,1
1441,T017,0.917,0.410,0.489,3.13,3.37,0,0,1,1
1442,T017,0.933,0.427,0.493,3.20,3.27,0,1,0,1
1443,T017,0.950,0.428,0.529,3.12,3.59,0,1,0,0
1444,T017,0.967,0.662,0.493,3.13,2.97,0,1,0,0
1445,T017,0.983,0.384,0.430,3.23,3.14,0,1,0,1
1446,T017,1.000,0.426,0.465,3.29,3.13,0,1,0,1
1447,T017,1.017,0.613,0.431,3.33,3.50,0,1,0,1
1448,T017,1.033,0.564,0.478,3.26,3.16,0,1,0,1
1449,T017,1.050,0.471,0.556,3.09,3.23,0,1,0,1
1450,T017,1.067,0.538,0.663,3.06,3.46,0,1,0,1
1451,T017,1.083,0.542,0.457,3.29,3.13,0,1,0,1
1452,T017,1.100,0.540,0.450,3.62,3.01,0,1,0,1
1453,T017,1.117,0.490,0.309,3.80,3.18,0,1,0,1
1454,T017,1.133,0.367,0.513,3.15,3.11,0,1,0,1
1455,T017,1.150,0.519,0.381,3.17,2.99,0,1,0,1
1456,T017,1.167,0.612,0.410,3.37,3.32,0,1,0,1
1457,T017,1.183,0.513,0.506,3.26,3.25,0,0,1,1
1458,T017,1.200,0.551,0.500,3.47,3.56,0,1,0,1
1459,T017,1.217,0.494,0.487,3.40,3.53,0,1,0,1
1460,T017,1.233,0.620,0.439,3.44,3.53,0,1,0,1
1461,T017,1.250,0.550,0.532,3.18,3.50,0,1,0,1
1462,T017,1.267,0.402,0.333,3.36,3.35,0,1,0,1
1463,T017,1.283,0.381,0.604,3.56,3.26,0,1,0,1
1464,T017,1.300,0.507,0.488,2.85,3.49,0,1,0,1
1465,T017,1.317,0.561,0.486,3.55,3.40,0,1,0,1
1466,T017,1.333,0.536,0.505,3.30,3.07,0,1,0,1
1467,T017,1.350,0.510,0.460,3.34,3.39,0,1,0,1
1468,T017,1.367,0.354,0.590,3.31,3.44,0,1,0,1
1469,T017,1.383,0.358,0.539,3.44,3.07,0,0,1,1
1470,T017,1.400,0.585,0.390,3.22,3.41,0,1,0,1
1471,T017,1.417,0.536,0.464,3.62,3.26,0,1,0,1
1472,T017,1.433,0.439,0.352,3.43,3.35,0,1,0,1
1473,T017,1.450,0.463,0.493,3.31,3.24,0,0,1,1
1474,T017,1.467,0.476,0.436,3.33,3.62,0,1,0,1
1475,T017,1.483,0.513,0.545,3.32,3.10,0,1,0,1
1476,T017,1.500,0.448,0.539,3.62,3.25,0,1,0,1
1477,T017,1.517,0.521,0.480,3.26,3.30,0,1,0,1
1478,T017,1.533,0.389,0.529,3.15,3.50,0,0,1,1
1479,T017,1.550,0.485,0.467,3.15,3.40,0,1,0,1
1480,T017,1.567,0.449,0.570,2.82,3.19,0,1,0,1
1481,T017,1.583,0.572,0.551,3.14,3.00,0,1,0,1
1482,T017,1.600,0.458,0.308,3.42,3.53,0,1,0,1
1483,T017,1.617,0.528,0.593,3.19,3.53,0,1,0,1
1484,T017,1.633,0.522,0.480,3.30,3.70,0,1,0,1
1485,T017,1.650,0.658,0.617,2.99,3.24,0,0,1,1
1486,T017,1.667,0.602,0.600,3.50,3.34,0,1,0,1
1487,T017,1.683,0.526,0.626,3.59,3.28,0,1,0,1
1488,T017,1.700,0.492,0.448,3.82,3.53,0,1,0,1
1489,T017,1.717,0.580,0.402,3.28,3.59,0,1,0,0
1490,T017,1.733,0.611,0.588,3.34,3.28,0,1,0,1
1491,T017,1.750,0.358,0.671,3.20,3.45,0,1,0,1
1492,T017,1.767,0.571,0.598,3.01,3.23,0,0,1,1
1493,T017,1.783,0.600,0.562,3.25,3.26,0,0,1,1
1494,T017,1.800,0.449,0.552,3.20,3.61,0,1,0,1
1495,T017,1.817,0.571,0.528,3.23,3.09,0,1,0,1
1496,T017,1.833,0.495,0.491,3.12,2.95,0,1,0,1
1497,T017,1.850,0.530,0.439,3.21,3.35,0,1,0,1
1498,T017,1.867,0.430,0.577,3.17,3.48,0,1,0,1
1499,T017,1.883,0.510,0.476,3.55,3.27,0,0,1,1
1500,T017,1.900,0.494,0.443,3.34,3.28,0,0,1,1
1501,T017,1.917,0.512,0.452,3.37,3.23,0,1,0,1
1502,T017,1.933,0.562,0.507,3.25,3.13,0,1,0,1
1503,T017,1.950,0.405,0.521,2.95,3.07,0,1,0,1
1504,T017,1.967,0.453,0.402,3.27,3.22,0,1,0,1
1505,T017,1.983,0.412,0.569,3.27,3.45,0,1,0,1
1506,T017,2.000,0.484,0.584,3.31,3.27,0,0,1,1
1507,T017,2.017,0.447,0.469,3.17,3.43,0,1,0,0
1508,T017,2.033,0.523,0.694,3.20,3.65,0,1,0,1
1509,T017,2.050,0.456,0.482,3.19,3.30,0,0,1,1
1510,T017,2.067,0.521,0.545,3.44,3.74,0,1,0,1
1511,T017,2.083,0.579,0.558,3.19,3.28,0,1,0,1
1512,T017,2.100,0.518,0.501,3.16,3.26,1,0,0,0
1513,T017,2.117,0.486,0.435,3.26,3.21,0,0,1,1
1514,T017,2.133,0.551,0.428,3.43,3.39,0,1,0,1
1515,T017,2.150,0.613,0.628,3.51,3.33,0,0,1,1
1516,T017,2.167,0.480,0.416,3.44,3.39,0,1,0,1
1517,T017,2.183,0.639,0.505,3.54,3.31,0,0,1,1
1518,T017,2.200,0.431,0.610,3.16,3.34,0,1,0,1
1519,T017,2.217,0.470,0.343,3.43,3.29,0,0,1,1
1520,T017,2.233,0.497,0.414,3.31,3.23,0,1,0,1
1521,T017,2.250,0.538,0.644,3.27,3.41,0,0,1,1
1522,T017,2.267,0.477,0.491,3.70,2.96,0,0,1,1
1523,T017,2.283,0.406,0.502,3.25,3.50,0,1,0,1
1524,T017,2.300,0.560,0.642,3.52,3.21,0,1,0,1
1525,T017,2.317,0.539,0.492,3.10,3.25,0,0,1,1
1526,T017,2.333,0.490,0.522,3.16,3.35,0,0,1,1
1527,T017,2.350,0.427,0.455,3.19,3.27,0,0,1,1
1528,T017,2.367,0.511,0.530,3.11,3.35,0,1,0,1
1529,T017,2.383,0.583,0.480,3.58,3.37,0,1,0,1
1530,T017,2.400,0.593,0.687,3.62,3.11,1,0,0,0
1531,T017,2.417,0.384,0.448,3.20,3.19,0,1,0,1
1532,T017,2.433,0.559,0.449,3.60,3.19,0,1,0,1
1533,T017,2.450,0.448,0.453,3.37,3.14,0,1,0,1
1534,T017,2.467,0.553,0.395,3.20,3.26,0,1,0,1
1535,T017,2.483,0.442,0.488,3.31,3.49,0,1,0,1
1536,T017,2.500,0.508,0.418,3.66,3.26,0,1,0,1
1537,T017,2.517,0.425,0.400,3.42,3.39,0,1,0,1
1538,T017,2.533,0.427,0.388,3.67,3.20,0,1,0,1
1539,T017,2.550,0.451,0.455,3.41,3.33,0,1,0,1
1540,T017,2.567,0.619,0.613,3.07,3.36,0,1,0,1
1541,T017,2.583,0.512,0.467,3.01,3.52,0,1,0,1
1542,T017,2.600,0.545,0.635,3.15,3.26,0,1,0,1
1543,T018,0.000,0.563,0.430,3.40,3.24,0,1,0,1
1544,T018,0.017,0.637,0.369,3.24,3.01,0,1,0,1
1545,T018,0.033,0.484,0.549,3.45,3.33,0,1,0,1
1546,T018,0.050,0.555,0.558,3.47,3.20,0,0,1,1
1547,T018,0.067,0.410,0.481,2.95,3.22,0,1,0,1
1548,T018,0.083,0.578,0.367,3.38,3.43,0,0,1,1
1549,T018,0.100,0.638,0.582,3.35,3.25,0,1,0,1
1550,T018,0.117,0.571,0.593,3.38,3.33,0,0,1,1
1551,T018,0.133,0.442,0.478,3.01,3.18,0,1,0,1
1552,T018,0.150,0.463,0.564,3.38,3.50,0,1,0,1
1553,T018,0.167,0.696,0.569,3.26,3.34,0,1,0,1
1554,T018,0.183,0.465,0.504,3.49,3.08,0,1,0,1
1555,T018,0.200,0.513,0.536,3.02,3.56,0,1,0,1
1556,T018,0.217,0.374,0.498,3.54,3.17,0,1,0,1
1557,T018,0.233,0.425,0.535,3.45,3.33,0,1,0,1
1558,T018,0.250,0.305,0.429,3.66,3.45,0,0,1,1
1559,T018,0.267,0.561,0.480,3.19,3.62,0,0,1,1
1560,T018,0.283,0.536,0.545,3.57,3.41,0,1,0,1
1561,T018,0.300,0.375,0.399,3.52,3.14,0,1,0,1
1562,T018,0.317,0.649,0.517,3.25,3.23,0,1,0,1
1563,T018,0.333,0.436,0.517,3.43,3.32,0,1,0,1
1564,T018,0.350,0.579,0.449,3.25,3.11,0,1,0,1
1565,T018,0.367,0.523,0.496,3.17,3.40,0,1,0,1
1566,T018,0.383,0.700,0.608,3.34,3.17,0,1,0,1
1567,T018,0.400,0.425,0.448,3.29,3.54,0,0,1,1
1568,T018,0.417,0.530,0.566,3.07,3.50,0,0,1,1
1569,T018,0.433,0.344,0.549,3.57,3.33,0,1,0,1
1570,T018,0.450,0.491,0.458,3.27,3.51,0,1,0,0
1571,T018,0.467,0.451,0.439,3.31,3.49,1,0,0,0
1572,T018,0.483,0.449,0.487,3.36,3.21,0,1,0,1
1573,T018,0.500,0.572,0.519,3.29,3.49,0,0,1,1
1574,T018,0.517,0.515,0.455,3.13,3.34,0,1,0,1
1575,T018,0.533,0.541,0.565,3.35,3.30,0,0,1,1
1576,T018,0.550,0.537,0.645,3.30,3.46,0,1,0,1
1577,T018,0.567,0.557,0.568,3.58,2.79,0,1,0,1
1578,T018,0.583,0.506,0.536,3.29,3.32,0,1,0,1
1579,T018,0.600,0.459,0.530,3.55,3.48,0,1,0,1
1580,T018,0.617,0.611,0.438,3.39,3.04,0,1,0,1
1581,T018,0.633,0.523,0.584,3.47,3.53,0,1,0,1
1582,T018,0.650,0.461,0.610,3.10,3.31,0,0,1,1
1583,T018,0.667,0.551,0.551,3.14,3.25,0,0,1,1
1584,T018,0.683,0.722,0.285,3.25,2.99,0,1,0,1
1585,T018,0.700,0.568,0.443,3.45,3.33,0,1,0,1
1586,T018,0.717,0.368,0.641,3.11,3.31,0,1,0,1
1587,T018,0.733,0.521,0.457,3.10,3.27,0,1,0,1
1588,T018,0.750,0.363,0.480,3.16,3.54,0,1,0,1
1589,T018,0.767,0.385,0.444,2.91,3.14,0,1,0,1
1590,T018,0.783,0.447,0.412,3.42,3.07,0,1,0,1
1591,T018,0.800,0.514,0.389,3.30,3.21,0,1,0,1
1592,T018,0.817,0.460,0.512,3.65,3.14,0,1,0,1
1593,T018,0.833,0.577,0.638,3.21,3.35,0,1,0,1
1594,T018,0.850,0.648,0.406,3.19,3.10,0,1,0,1
1595,T018,0.867,0.533,0.432,3.14,3.42,0,1,0,1
1596,T018,0.883,0.495,0.462,3.20,3.23,0,0,1,1
1597,T018,0.900,0.479,0.543,3.11,3.50,0,1,0,1
1598,T018,0.917,0.418,0.540,3.16,3.17,0,1,0,1
1599,T018,0.933,0.402,0.543,3.19,3.28,0,0,1,1
1600,T018,0.950,0.513,0.512,3.16,3.15,0,0,1,1
1601,T018,0.967,0.493,0.538,3.16,3.43,0,1,0,1
1602,T018,0.983,0.580,0.379,3.09,3.14,0,1,0,1
1603,T018,1.000,0.553,0.501,3.20,3.04,0,1,0,1
1604,T018,1.017,0.542,0.439,3.59,3.28,1,0,0,0
1605,T018,1.033,0.470,0.489,3.45,3.37,1,0,0,0
1606,T018,1.050,0.530,0.609,3.17,3.60,0,0,1,1
1607,T018,1.067,0.504,0.581,3.25,3.15,0,1,0,1
1608,T018,1.083,0.590,0.412,3.40,3.05,0,1,0,1
1609,T018,1.100,0.508,0.468,3.30,3.45,0,1,0,1
1610,T018,1.117,0.530,0.561,3.30,3.23,0,1,0,1
1611,T018,1.133,0.532,0.429,3.39,3.80,0,1,0,1
1612,T018,1.150,0.482,0.671,3.42,3.18,0,1,0,1
1613,T018,1.167,0.455,0.545,3.14,3.47,0,1,0,1
1614,T018,1.183,0.629,0.519,3.40,3.30,0,1,0,1
1615,T018,1.200,0.439,0.569,3.35,3.13,0,1,0,0
1616,T018,1.217,0.594,0.702,3.38,3.50,1,0,0,0
1617,T018,1.233,0.486,0.484,3.30,3.33,0,1,0,1
1618,T018,1.250,0.532,0.543,3.23,3.26,0,1,0,1
1619,T018,1.267,0.651,0.549,3.30,3.45,0,0,1,1
1620,T018,1.283,0.681,0.543,3.47,3.61,0,1,0,1
1621,T018,1.300,0.450,0.538,3.45,3.24,0,1,0,1
1622,T018,1.317,0.550,0.428,3.21,3.25,0,1,0,1
1623,T018,1.333,0.518,0.628,3.29,3.17,0,1,0,1
1624,T018,1.350,0.464,0.486,3.33,3.62,0,1,0,1
1625,T018,1.367,0.554,0.431,3.34,3.09,0,1,0,1
1626,T018,1.383,0.440,0.470,3.01,3.43,0,1,0,1
1627,T018,1.400,0.458,0.442,3.46,3.19,0,1,0,1
1628,T018,1.417,0.531,0.369,3.78,3.29,0,1,0,1
1629,T018,1.433,0.594,0.580,3.15,3.27,0,1,0,1
1630,T018,1.450,0.462,0.481,3.40,3.27,0,0,1,1
1631,T018,1.467,0.569,0.525,3.32,2.87,0,1,0,0
1632,T018,1.483,0.515,0.356,3.11,3.22,0,1,0,1
1633,T018,1.500,0.681,0.414,3.45,3.25,0,1,0,1
1634,T018,1.517,0.596,0.646,3.32,3.25,0,1,0,1
1635,T018,1.533,0.446,0.631,3.26,3.46,0,1,0,1
1636,T018,1.550,0.457,0.454,3.27,3.30,0,1,0,1
1637,T018,1.567,0.634,0.517,3.46,3.43,1,0,0,0
1638,T018,1.583,0.357,0.602,3.02,3.18,0,1,0,1
1639,T018,1.600,0.470,0.500,3.32,3.31,0,1,0,1
1640,T018,1.617,0.610,0.602,3.21,3.26,0,1,0,1
1641,T018,1.633,0.426,0.287,3.28,3.32,0,1,0,1
1642,T018,1.650,0.666,0.569,3.35,3.29,0,1,0,1
1643,T018,1.667,0.540,0.704,3.36,3.28,0,1,0,1
1644,T018,1.683,0.603,0.429,3.65,3.01,0,1,0,1
1645,T018,1.700,0.487,0.485,3.44,3.63,0,1,0,1
1646,T018,1.717,0.638,0.486,3.33,3.42,0,1,0,1
1647,T018,1.733,0.639,0.575,3.46,3.25,0,1,0,1
1648,T018,1.750,0.545,0.415,3.10,3.49,1,0,0,0
1649,T018,1.767,0.519,0.579,3.43,3.43,0,1,0,1
1650,T018,1.783,0.440,0.521,3.38,3.12,0,1,0,1
1651,T018,1.800,0.411,0.519,3.36,3.34,0,0,1,1
1652,T018,1.817,0.692,0.541,3.38,2.89,0,1,0,1
1653,T018,1.833,0.387,0.481,3.19,3.27,0,1,0,1
1654,T018,1.850,0.477,0.555,3.51,3.41,0,0,1,1
1655,T018,1.867,0.519,0.407,3.47,3.25,0,1,0,1
1656,T018,1.883,0.500,0.639,3.63,3.37,0,1,0,1
1657,T018,1.900,0.537,0.460,3.32,3.46,0,1,0,1
1658,T018,1.917,0.504,0.297,3.35,3.54,0,1,0,1
1659,T018,1.933,0.521,0.635,3.18,3.26,0,1,0,1
1660,T018,1.950,0.461,0.568,3.50,3.50,0,0,1,1
1661,T018,1.967,0.534,0.459,3.20,3.19,0,1,0,1
1662,T018,1.983,0.519,0.658,3.52,3.32,0,1,0,1
1663,T018,2.000,0.387,0.391,3.50,3.15,0,0,1,1
1664,T018,2.017,0.458,0.469,2.95,3.28,0,1,0,1
1665,T018,2.033,0.409,0.522,3.29,2.98,0,1,0,1
1666,T018,2.050,0.506,0.419,3.15,3.24,0,0,1,1
1667,T018,2.067,0.515,0.361,3.11,3.52,0,0,1,1
1668,T018,2.083,0.590,0.520,3.16,3.20,0,0,1,1
1669,T018,2.100,0.505,0.431,3.38,3.13,0,1,0,1
1670,T018,2.117,0.498,0.470,3.27,3.58,0,0,1,1
1671,T018,2.133,0.554,0.535,3.12,3.06,0,1,0,1
1672,T018,2.150,0.443,0.569,3.41,3.22,0,1,0,1
1673,T018,2.167,0.539,0.481,3.53,3.10,0,0,1,1
1674,T018,2.183,0.414,0.449,3.42,3.05,0,1,0,1
1675,T018,2.200,0.343,0.544,3.35,3.43,0,1,0,1
1676,T018,2.217,0.581,0.446,3.41,3.27,0,1,0,1
1677,T018,2.233,0.598,0.392,3.57,3.53,0,0,1,1
1678,T018,2.250,0.537,0.441,3.29,3.12,0,0,1,1
1679,T018,2.267,0.562,0.411,3.07,3.06,0,1,0,1
1680,T018,2.283,0.486,0.480,3.29,3.39,0,1,0,1
1681,T018,2.300,0.559,0.565,3.39,3.45,0,0,1,1
1682,T019,0.000,0.576,0.581,3.22,3.35,0,1,0,1
1683,T019,0.017,0.575,0.532,3.26,3.13,0,1,0,1
1684,T019,0.033,0.441,0.549,3.38,3.44,0,0,1,1
1685,T019,0.050,0.492,0.743,3.39,3.25,0,1,0,0
1686,T019,0.067,0.377,0.464,3.24,3.15,0,0,1,1
1687,T019,0.083,0.524,0.637,3.43,2.99,0,1,0,1
1688,T019,0.100,0.471,0.540,3.27,3.63,1,0,0,0
1689,T019,0.117,0.754,0.492,3.33,3.28,0,1,0,1
1690,T019,0.133,0.617,0.477,3.07,3.57,0,1,0,1
1691,T019,0.150,0.589,0.646,3.36,3.15,0,1,0,1
1692,T019,0.167,0.474,0.476,3.23,3.18,0,1,0,1
1693,T019,0.183,0.363,0.577,2.99,2.98,0,0,1,1
1694,T019,0.200,0.460,0.525,3.22,3.57,0,0,1,1
1695,T019,0.217,0.585,0.408,3.11,3.50,0,1,0,1
1696,T019,0.233,0.613,0.413,3.31,3.44,0,1,0,1
1697,T019,0.250,0.412,0.509,3.34,3.45,0,0,1,1
1698,T019,0.267,0.533,0.595,3.58,3.26,0,1,0,1
1699,T019,0.283,0.371,0.481,3.46,3.28,0,1,0,1
1700,T019,0.300,0.532,0.531,3.27,3.50,0,0,1,1
1701,T019,0.317,0.484,0.453,3.47,3.52,0,1,0,1
1702,T019,0.333,0.398,0.522,3.00,3.14,0,0,1,1
1703,T019,0.350,0.558,0.500,3.44,3.44,0,1,0,1
1704,T019,0.367,0.461,0.438,3.45,3.59,0,1,0,1
1705,T019,0.383,0.536,0.575,3.65,3.39,0,1,0,1
1706,T019,0.400,0.609,0.472,3.33,3.41,0,1,0,1
1707,T019,0.417,0.449,0.536,3.41,3.39,0,1,0,1
1708,T019,0.433,0.449,0.540,3.11,3.37,0,1,0,1
1709,T019,0.450,0.553,0.372,3.18,3.20,0,1,0,1
1710,T019,0.467,0.507,0.651,3.27,3.24,0,1,0,1
1711,T019,0.483,0.505,0.385,3.38,3.41,0,1,0,1
1712,T019,0.500,0.416,0.592,3.02,3.34,0,1,0,1
1713,T019,0.517,0.450,0.607,3.41,3.30,0,1,0,1
1714,T019,0.533,0.472,0.499,3.58,3.51,0,1,0,1
1715,T019,0.550,0.492,0.624,3.17,3.46,0,0,1,1
1716,T019,0.567,0.660,0.508,3.48,3.44,0,1,0,1
1717,T019,0.583,0.441,0.625,3.37,3.59,0,0,1,1
1718,T019,0.600,0.487,0.500,3.31,3.02,0,1,0,1
1719,T019,0.617,0.438,0.552,3.70,2.88,0,1,0,1
1720,T019,0.633,0.537,0.437,3.52,3.31,0,1,0,1
1721,T019,0.650,0.454,0.488,3.17,3.13,0,1,0,1
1722,T019,0.667,0.487,0.464,3.33,2.97,0,1,0,1
1723,T019,0.683,0.662,0.518,3.56,3.16,0,0,1,1
1724,T019,0.700,0.672,0.629,3.23,3.44,0,1,0,1
1725,T019,0.717,0.460,0.492,3.42,3.15,0,1,0,1
1726,T019,0.733,0.381,0.425,3.43,2.99,0,1,0,1
1727,T019,0.750,0.609,0.488,3.72,3.24,0,0,1,1
1728,T019,0.767,0.462,0.492,3.13,3.46,0,1,0,1
1729,T019,0.783,0.531,0.582,3.15,3.31,0,1,0,1
1730,T019,0.800,0.273,0.504,3.22,3.50,0,1,0,1
1731,T019,0.817,0.323,0.521,3.55,3.58,0,0,1,1
1732,T019,0.833,0.518,0.496,2.96,2.98,0,0,1,1
1733,T019,0.850,0.486,0.565,3.27,3.32,0,1,0,1
1734,T019,0.867,0.653,0.583,3.54,3.20,0,1,0,1
1735,T019,0.883,0.553,0.583,3.17,3.08,0,0,1,1
1736,T019,0.900,0.438,0.658,3.29,3.47,0,1,0,1
1737,T019,0.917,0.597,0.475,3.10,3.31,0,0,1,1
1738,T019,0.933,0.431,0.456,3.16,3.39,0,1,0,1
1739,T019,0.950,0.536,0.555,3.36,3.74,0,1,0,1
1740,T019,0.967,0.438,0.490,3.51,3.38,0,1,0,1
1741,T019,0.983,0.261,0.345,3.17,3.45,0,0,1,0
1742,T019,1.000,0.330,0.518,3.24,3.51,0,1,0,0
1743,T019,1.017,0.544,0.499,3.50,3.21,0,1,0,1
1744,T019,1.033,0.466,0.473,3.33,3.54,0,1,0,1
1745,T019,1.050,0.389,0.541,3.32,3.37,0,1,0,1
1746,T019,1.067,0.423,0.508,3.08,3.24,0,1,0,1
1747,T019,1.083,0.457,0.712,3.33,3.47,0,1,0,1
1748,T019,1.100,0.514,0.527,3.50,3.40,0,1,0,1
1749,T019,1.117,0.721,0.373,3.21,3.49,0,0,1,1
1750,T019,1.133,0.704,0.539,3.27,3.24,1,0,0,0
1751,T019,1.150,0.477,0.333,3.52,3.07,0,0,1,1
1752,T019,1.167,0.588,0.566,3.49,3.53,0,1,0,1
1753,T019,1.183,0.416,0.526,3.59,3.27,1,0,0,0
1754,T019,1.200,0.631,0.506,3.10,3.22,0,1,0,1
1755,T019,1.217,0.553,0.564,3.69,3.38,0,1,0,1
1756,T019,1.233,0.424,0.539,3.45,3.49,0,1,0,1
1757,T019,1.250,0.607,0.519,3.53,3.51,0,1,0,1
1758,T019,1.267,0.460,0.515,3.34,3.59,0,0,1,1
1759,T019,1.283,0.453,0.398,3.36,3.20,0,1,0,1
1760,T019,1.300,0.525,0.493,3.48,3.34,1,0,0,0
1761,T019,1.317,0.450,0.542,3.11,3.34,0,1,0,1
1762,T019,1.333,0.617,0.434,3.53,3.46,0,1,0,1
1763,T019,1.350,0.479,0.533,3.27,3.55,0,1,0,1
1764,T019,1.367,0.529,0.527,3.15,3.39,0,0,1,1
1765,T019,1.383,0.521,0.521,3.51,3.27,0,1,0,1
1766,T019,1.400,0.379,0.564,3.40,3.31,0,0,1,1
1767,T019,1.417,0.502,0.415,3.27,3.18,0,1,0,1
1768,T019,1.433,0.416,0.530,3.36,3.39,0,1,0,0
1769,T019,1.450,0.443,0.561,3.38,2.96,0,1,0,1
1770,T019,1.467,0.443,0.662,3.14,3.29,0,0,1,1
1771,T019,1.483,0.278,0.538,3.26,3.37,0,1,0,1
1772,T019,1.500,0.543,0.535,3.12,2.97,0,1,0,1
1773,T019,1.517,0.384,0.437,3.10,3.11,0,1,0,1
1774,T019,1.533,0.356,0.562,3.32,3.34,0,0,1,1
1775,T019,1.550,0.449,0.408,3.65,3.45,0,1,0,1
1776,T019,1.567,0.631,0.377,3.50,3.29,0,0,1,1
1777,T019,1.583,0.374,0.528,3.26,3.27,0,0,1,1
1778,T019,1.600,0.524,0.403,3.37,3.19,0,1,0,1
1779,T019,1.617,0.650,0.640,3.41,3.27,0,1,0,1
1780,T019,1.633,0.720,0.575,3.21,3.36,0,1,0,1
1781,T019,1.650,0.503,0.547,2.90,3.39,0,0,1,1
1782,T019,1.667,0.624,0.489,3.31,2.88,0,1,0,1
1783,T019,1.683,0.565,0.623,3.35,3.48,0,0,1,0
1784,T019,1.700,0.326,0.527,3.37,3.26,0,1,0,1
1785,T019,1.717,0.502,0.416,3.39,3.30,0,1,0,1
1786,T019,1.733,0.407,0.507,3.29,3.25,0,0,1,1
1787,T019,1.750,0.518,0.615,3.25,3.31,0,0,1,1
1788,T019,1.767,0.584,0.530,3.42,3.49,0,1,0,1
1789,T019,1.783,0.430,0.430,3.50,3.31,0,1,0,1
1790,T019,1.800,0.561,0.478,3.47,3.10,0,1,0,1
1791,T019,1.817,0.448,0.531,3.27,3.29,0,0,1,1
1792,T019,1.833,0.498,0.502,3.09,3.60,0,0,1,1
1793,T020,0.000,0.582,0.585,3.24,3.46,0,1,0,1
1794,T020,0.017,0.464,0.615,3.28,3.17,0,0,1,1
1795,T020,0.033,0.330,0.527,3.28,3.46,0,0,1,1
1796,T020,0.050,0.550,0.563,3.04,3.38,0,1,0,1
1797,T020,0.067,0.630,0.426,3.17,3.25,0,1,0,1
1798,T020,0.083,0.511,0.390,3.19,3.42,0,1,0,1
1799,T020,0.100,0.474,0.356,3.51,3.40,0,1,0,1
1800,T020,0.117,0.628,0.555,3.07,3.19,0,0,1,1
1801,T020,0.133,0.392,0.614,3.17,3.24,0,1,0,1
1802,T020,0.150,0.394,0.564,3.11,3.34,0,1,0,1
1803,T020,0.167,0.577,0.499,3.26,3.13,0,1,0,1
1804,T020,0.183,0.525,0.571,3.14,3.88,0,1,0,1
1805,T020,0.200,0.449,0.693,2.88,3.35,0,1,0,1
1806,T020,0.217,0.518,0.511,3.39,3.31,0,0,1,1
1807,T020,0.233,0.678,0.571,3.19,3.24,0,1,0,1
1808,T020,0.250,0.478,0.409,3.27,3.03,1,0,0,0
1809,T020,0.267,0.502,0.485,3.35,3.13,0,1,0,1
1810,T020,0.283,0.410,0.460,3.28,3.31,0,1,0,1
1811,T020,0.300,0.404,0.462,3.20,3.35,0,1,0,1
1812,T020,0.317,0.483,0.641,3.52,3.19,0,0,1,1
1813,T020,0.333,0.503,0.426,3.29,3.31,0,0,1,1
1814,T020,0.350,0.594,0.537,3.01,3.46,0,1,0,1
1815,T020,0.367,0.639,0.490,3.50,3.46,1,0,0,0
1816,T020,0.383,0.490,0.387,3.32,3.46,0,0,1,1
1817,T020,0.400,0.456,0.434,3.31,3.53,0,1,0,1
1818,T020,0.417,0.628,0.512,3.60,3.40,0,0,1,1
1819,T020,0.433,0.417,0.437,3.23,3.36,0,1,0,1
1820,T020,0.450,0.575,0.527,3.50,3.11,0,1,0,1
1821,T020,0.467,0.481,0.482,3.31,3.15,0,1,0,1
1822,T020,0.483,0.482,0.434,3.71,2.85,0,1,0,0
1823,T020,0.500,0.400,0.355,3.45,3.18,0,1,0,1
1824,T020,0.517,0.434,0.555,3.54,3.25,0,1,0,1
1825,T020,0.533,0.369,0.569,3.54,3.11,0,1,0,1
1826,T020,0.550,0.482,0.532,3.71,3.65,0,1,0,1
1827,T020,0.567,0.509,0.506,3.38,3.37,0,1,0,1
1828,T020,0.583,0.402,0.461,2.93,3.45,0,0,1,1
1829,T020,0.600,0.435,0.387,3.61,3.04,0,0,1,1
1830,T020,0.617,0.523,0.527,3.49,3.08,0,1,0,1
1831,T020,0.633,0.401,0.485,3.38,3.17,0,1,0,1
1832,T020,0.650,0.474,0.407,3.25,3.38,0,1,0,1
1833,T020,0.667,0.566,0.536,3.23,3.42,0,0,1,1
1834,T020,0.683,0.497,0.584,3.52,3.20,0,0,1,1
1835,T020,0.700,0.408,0.439,3.18,3.38,0,1,0,1
1836,T020,0.717,0.350,0.563,3.05,3.30,0,1,0,1
1837,T020,0.733,0.673,0.490,3.05,3.32,0,1,0,1
1838,T020,0.750,0.457,0.394,3.55,3.44,0,1,0,1
